"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2025","101.6670","101.4545","101.7680","101.2010","","0.21%"
"08/04/2025","101.4545","101.0165","101.5800","100.7680","","0.37%"
"08/01/2025","101.0775","99.9080","101.1920","99.5900","","1.17%"
"07/31/2025","99.9125","99.9985","100.4025","99.8555","","-0.10%"
"07/30/2025","100.0160","100.5845","101.1265","99.9720","","-0.56%"
"07/29/2025","100.5755","100.4770","100.7130","100.0515","","0.10%"
"07/28/2025","100.4725","101.6235","101.8390","100.4375","","-1.08%"
"07/25/2025","101.5715","101.4835","101.8310","101.2270","","0.09%"
"07/24/2025","101.4835","101.6865","101.8675","101.3735","","-0.20%"
"07/23/2025","101.6865","101.4625","101.7170","101.1835","","0.22%"
"07/22/2025","101.4665","100.8095","101.5230","100.6940","","0.65%"
"07/21/2025","100.8095","100.1665","101.0375","100.0500","","0.65%"
"07/18/2025","100.1580","99.7620","100.4835","99.7235","","0.39%"
"07/17/2025","99.7660","99.9790","100.0005","99.4560","","-0.16%"
"07/16/2025","99.9270","99.7485","100.6830","99.4985","","0.17%"
"07/15/2025","99.7575","100.3555","100.4535","99.6800","","-0.57%"
"07/14/2025","100.3340","100.0505","100.6135","99.9860","","0.00%"
"07/11/2025","100.3295","100.3345","100.5415","100.0055","","0.00%"
"07/10/2025","100.3300","100.3915","100.7045","99.9790","","-0.10%"
"07/09/2025","100.4255","100.5575","100.6425","100.2135","","-0.13%"
"07/08/2025","100.5535","100.4210","100.8300","100.1965","","0.14%"
"07/07/2025","100.4125","100.7020","101.0320","100.2630","","-0.29%"
"07/04/2025","100.7060","100.4430","100.7845","100.4090","","0.27%"
"07/03/2025","100.4390","101.0245","101.1275","100.0450","","-0.58%"
"07/02/2025","101.0245","101.0990","101.1360","100.6155","","-0.07%"
"07/01/2025","101.0990","101.0145","101.1990","100.6575","","0.08%"
"06/30/2025","101.0190","100.1065","101.0415","100.0405","","0.86%"
"06/27/2025","100.1530","100.1645","100.4880","99.9045","","-0.05%"
"06/26/2025","100.2035","100.3140","100.6595","100.0525","","-0.11%"
"06/25/2025","100.3180","99.7760","100.4045","99.6205","","0.54%"
"06/24/2025","99.7760","100.2335","100.5150","99.6645","","-0.46%"
"06/23/2025","100.2335","99.3980","100.2770","99.1775","","0.47%"
"06/20/2025","99.7615","99.8230","100.0750","99.5695","","-0.06%"
"06/19/2025","99.8230","99.2520","99.8710","98.9695","","0.60%"
"06/18/2025","99.2305","99.0965","99.6615","99.0150","","0.14%"
"06/17/2025","99.0965","99.2975","99.9165","99.0450","","-0.16%"
