Date,Price,Open,High,Low,Vol.,Change %
11/21/2025,0.5731644408780879,0.5633485437440144,0.5628729032984352,0.5743165632896853,,-1.71%
11/20/2025,0.5633485437440144,0.5630630630630631,0.5615138413161884,0.564652738565782,,-0.05%
11/19/2025,0.5630630630630631,0.5694436535504812,0.5628412224911352,0.5705482969133338,,1.13%
11/18/2025,0.5694112287894317,0.5709065996802923,0.5683755825849721,0.5726720879624327,,0.26%
11/17/2025,0.5708740081064109,0.5743825387708213,0.5704506560182545,0.5743825387708213,,0.52%
11/14/2025,0.5738551589578791,0.5746796161140164,0.5730987449137487,0.5775672865888876,,0.13%
11/13/2025,0.5746135723725795,0.5722133211261158,0.5716899153898924,0.5757052389176741,,-0.40%
11/12/2025,0.5723115664167573,0.5738880918220947,0.5714612263557918,0.5746135723725795,,0.27%
11/11/2025,0.5738551589578791,0.5754733268113023,0.5734931467568962,0.5759373380176237,,0.28%
11/10/2025,0.5754733268113023,0.5783021050196623,0.5749770009199632,0.5783021050196623,,0.42%
11/07/2025,0.5779010633379565,0.5793071486502144,0.5773672055427251,0.580248346292213,,0.24%
11/06/2025,0.5793071486502144,0.5745475438092502,0.574481530418797,0.5802146794313896,,-0.82%
11/05/2025,0.5745805561939784,0.5774005427565102,0.574085768413801,0.580113702285648,,0.49%
11/04/2025,0.5774005427565102,0.5752746936662256,0.5730330640077932,0.5787371954395509,,-0.36%
11/03/2025,0.5753077896674721,0.5760036864235931,0.5750431282346176,0.5766347595433052,,0.19%
10/31/2025,0.5764020981036371,0.5750431282346176,0.5747126436781609,0.5768676088837612,,-0.23%
10/30/2025,0.5750761975961816,0.5788376939106274,0.574184657785944,0.5806189397898159,,0.65%
10/29/2025,0.5788376939106274,0.580046403712297,0.5777007510109763,0.5822077317186772,,0.21%
10/28/2025,0.5800800510470445,0.577100646352724,0.5770340450086555,0.5819028222286878,,-0.51%
10/27/2025,0.577100646352724,0.5738880918220947,0.5733616191732126,0.5783021050196623,,-0.44%
10/24/2025,0.5745805561939784,0.5753077896674721,0.5730002292000916,0.5765682656826568,,0.13%
10/23/2025,0.5753408894770151,0.5773338721782807,0.5745475438092502,0.5779344622319829,,0.33%
10/22/2025,0.5772672169947469,0.5793407102717109,0.5768676088837612,0.5808887598024978,,0.35%
10/21/2025,0.5793071486502144,0.5829204313611192,0.5781349366942244,0.584180394905947,,0.62%
10/20/2025,0.5829204313611192,0.5847611250804047,0.5819705522900541,0.585308750365818,,0.22%
10/17/2025,0.584214523573056,0.5850005850005849,0.5841462702260646,0.5886161633998469,,0.12%
10/16/2025,0.584932147870847,0.5813277525869085,0.5800127602807262,0.5860977611065525,,-0.62%
10/15/2025,0.5812939603557519,0.5846927439630475,0.5804841237592152,0.5877512636652169,,0.58%
10/14/2025,0.5846927439630475,0.5822416302765647,0.5809225049378413,0.5857201429157148,,-0.43%
10/13/2025,0.5822077317186772,0.5846927439630475,0.5813953488372093,0.585171747908011,,0.84%
10/10/2025,0.5870956378794105,0.5805178218971323,0.5789717461787864,0.5871645822323998,,-1.11%
10/09/2025,0.5805515239477503,0.5813277525869085,0.5793742757821553,0.583192395171167,,0.13%
10/08/2025,0.5812939603557519,0.5841462702260646,0.5801810164771408,0.5847953216374269,,0.50%
10/07/2025,0.584180394905947,0.5901445854234287,0.5836689429755443,0.5905976848570753,,1.01%
10/06/2025,0.5900749395173187,0.594601022713759,0.5898313082458417,0.5953444067392987,,1.97%
10/03/2025,0.6017209218364523,0.6024459304777396,0.6000600060006,0.6032454605779092,,0.13%
10/02/2025,0.6024822267743102,0.6030271965265633,0.6017209218364523,0.6053268765133172,,0.09%
10/01/2025,0.6030271965265633,0.6006006006006006,0.5990893841361131,0.6049972775122512,,-0.40%
09/30/2025,0.6006006006006006,0.5969436485195797,0.5959120433823968,0.601684717208183,,-0.61%
09/29/2025,0.5969436485195797,0.5932253663166637,0.5929791271347249,0.5978000956480153,,-0.64%
09/26/2025,0.5931198102016607,0.5923819678928973,0.5915409642117717,0.5935070330583417,,-0.09%
09/25/2025,0.5925925925925926,0.5961962678113635,0.5919261276192731,0.5976571838393497,,0.61%
09/24/2025,0.5962318149296446,0.6014675808973896,0.5960896518836433,0.6021194605009633,,0.88%
09/23/2025,0.6014675808973896,0.59776436128878,0.5973358819664297,0.6020832078993317,,-0.62%
09/22/2025,0.59776436128878,0.5953798523457966,0.5937184587068812,0.5979788315493632,,-0.39%
09/19/2025,0.5954153021732659,0.5959830740806962,0.5946363798537194,0.599592277251469,,0.10%
09/18/2025,0.5959830740806962,0.5970862192500597,0.5953089653530182,0.5992688919518188,,0.16%
09/17/2025,0.5969436485195797,0.5999160117583539,0.5966587112171838,0.6029544769369912,,0.50%
09/16/2025,0.5999160117583539,0.5978000956480153,0.5970149253731343,0.6014675808973896,,-0.35%
09/15/2025,0.5978358342799067,0.5974072525240457,0.5972645284596548,0.5990534954771461,,-0.01%
09/12/2025,0.5978000956480153,0.599592277251469,0.5964451866873434,0.5999880002399952,,0.31%
09/11/2025,0.5996282304970918,0.5971218725741924,0.5969792848188168,0.6008893161879583,,-0.42%
09/10/2025,0.5971218725741924,0.5986231667165519,0.5968367651447329,0.5990893841361131,,0.25%
09/09/2025,0.5986231667165519,0.5963740458015266,0.5961962678113635,0.6025185274447189,,-0.38%
09/08/2025,0.5963740458015266,0.5942123715015747,0.5935070330583417,0.5971575301564552,,0.32%
09/05/2025,0.5982650314089142,0.593930035041872,0.5936479667557139,0.6002040693835905,,-0.72%
09/04/2025,0.593930035041872,0.5946717411988582,0.592627711271779,0.5959120433823968,,0.12%
09/03/2025,0.5946717411988582,0.5931198102016607,0.590946696607966,0.5956280898207159,,-0.26%
09/02/2025,0.5931198102016607,0.5979073243647234,0.5919261276192731,0.5984798611526722,,0.81%
09/01/2025,0.5979073243647234,0.5994844433786943,0.5970862192500597,0.6014314067480604,,0.29%
08/29/2025,0.5996282304970918,0.5961251862891207,0.5953444067392987,0.6008532115604158,,-0.58%
08/28/2025,0.5961251862891207,0.5946363798537194,0.5941770647653001,0.5971575301564552,,-0.24%
08/27/2025,0.5946717411988582,0.5944596361907026,0.5922767116796968,0.5951318216985062,,-0.03%
