"Date","Price","Open","High","Low","Vol.","Change %"
"04/10/2025","11.7826","11.7891","11.8032","11.7287","","-0.05%"
"04/09/2025","11.7890","11.7410","11.8037","11.7349","","0.32%"
"04/08/2025","11.7509","11.7591","11.7635","11.7078","","0.04%"
"04/07/2025","11.7460","11.7564","11.7599","11.7012","","0.05%"
"04/04/2025","11.7403","11.7113","11.7605","11.6632","","0.30%"
"04/03/2025","11.7053","11.8056","11.8056","11.6797","","-0.43%"
"04/02/2025","11.7559","11.7757","11.7922","11.7538","","-0.11%"
"04/01/2025","11.7693","11.7757","11.7832","11.7626","","-0.04%"
"03/31/2025","11.7737","11.7861","11.7994","11.7746","","-0.01%"
"03/28/2025","11.7751","11.7929","11.8029","11.7579","","-0.09%"
"03/27/2025","11.7861","11.8043","11.8302","11.7854","","0.05%"
"03/26/2025","11.7798","11.7963","11.8240","11.7823","","-0.09%"
"03/25/2025","11.7902","11.7913","11.8203","11.7776","","-0.03%"
"03/24/2025","11.7939","11.8620","11.8671","11.7813","","-0.56%"
"03/21/2025","11.8609","11.9096","11.9127","11.8475","","-0.39%"
"03/20/2025","11.9078","11.9402","11.9465","11.9053","","-0.23%"
"03/19/2025","11.9353","11.9769","11.9841","11.9328","","-0.26%"
"03/18/2025","11.9662","11.9799","11.9953","11.9678","","-0.14%"
"03/17/2025","11.9825","12.0128","12.0347","11.9822","","-0.22%"
"03/14/2025","12.0089","11.9986","12.0274","11.9900","","0.12%"
"03/13/2025","11.9942","12.0415","12.0594","11.9985","","-0.38%"
"03/12/2025","12.0401","12.0604","12.0885","12.0337","","-0.15%"
"03/11/2025","12.0577","12.0292","12.0774","12.0292","","0.30%"
"03/10/2025","12.0219","12.0267","12.0399","12.0079","","-0.13%"
"03/07/2025","12.0375","12.0039","12.0431","12.0001","","0.28%"
"03/06/2025","12.0035","11.9797","12.0349","11.9797","","0.20%"
"03/05/2025","11.9792","12.0107","12.0155","11.9755","","-0.23%"
"03/04/2025","12.0069","11.9746","12.0226","11.9746","","0.25%"
"03/03/2025","11.9771","12.0060","12.0072","11.9683","","-0.25%"
"02/28/2025","12.0066","11.9844","12.0265","11.9749","","0.19%"
"02/27/2025","11.9844","11.9981","12.0280","11.9807","","-0.11%"
"02/26/2025","11.9977","12.0163","12.0173","11.9899","","-0.12%"
"02/25/2025","12.0126","11.9613","12.0191","11.9446","","0.48%"
"02/24/2025","11.9549","11.9503","11.9848","11.9439","","0.15%"
"02/21/2025","11.9368","11.9220","11.9677","11.9219","","0.07%"
"02/20/2025","11.9279","11.9310","11.9507","11.9108","","-0.01%"
"02/19/2025","11.9286","11.9409","11.9423","11.9158","","-0.02%"
"02/18/2025","11.9313","11.9571","11.9628","11.9353","","-0.15%"
"02/17/2025","11.9491","11.9487","11.9823","11.9472","","0.08%"
"02/14/2025","11.9394","11.9040","11.9660","11.8957","","0.41%"
"02/13/2025","11.8902","11.8962","11.9294","11.8834","","0.01%"
"02/12/2025","11.8890","11.8775","11.9072","11.8126","","0.11%"
"02/11/2025","11.8759","11.9745","11.9843","11.8555","","-0.81%"
"02/10/2025","11.9724","12.0029","12.0415","11.9668","","-0.41%"
"02/07/2025","12.0215","12.0173","12.0261","11.9792","","0.07%"
"02/06/2025","12.0132","12.0086","12.0281","12.0035","","0.05%"
"02/05/2025","12.0074","12.0082","12.0316","11.9573","","0.01%"
"02/04/2025","12.0063","11.9947","12.0174","11.9906","","0.13%"
"02/03/2025","11.9912","11.9861","12.0399","11.9829","","0.49%"
"01/31/2025","11.9327","11.9487","11.9538","11.9356","","-0.01%"
"01/30/2025","11.9339","11.9353","11.9510","11.9342","","-0.10%"
"01/29/2025","11.9457","11.9379","11.9492","11.9267","","0.05%"
"01/28/2025","11.9393","11.9143","11.9420","11.9137","","0.27%"
"01/27/2025","11.9071","11.8831","11.9114","11.8699","","0.10%"
"01/24/2025","11.8954","11.8618","11.9246","11.8618","","0.32%"
"01/23/2025","11.8578","11.8897","11.8948","11.8544","","-0.23%"
"01/22/2025","11.8856","11.8882","11.9024","11.8656","","-0.01%"
"01/21/2025","11.8867","11.8069","11.9001","11.8069","","0.69%"
"01/20/2025","11.8054","11.8173","11.8376","11.8055","","-0.10%"
"01/17/2025","11.8178","11.8132","11.8258","11.8054","","0.09%"
"01/16/2025","11.8076","11.7908","11.8182","11.7823","","0.22%"
"01/15/2025","11.7820","11.8034","11.8118","11.7703","","-0.17%"
"01/14/2025","11.8023","11.8182","11.8298","11.7961","","-0.13%"
"01/13/2025","11.8175","11.7527","11.8288","11.7411","","0.57%"
"01/10/2025","11.7508","11.7185","11.7549","11.7097","","0.31%"
"01/09/2025","11.7141","11.7193","11.7227","11.7063","","-0.04%"
"01/08/2025","11.7186","11.7076","11.7222","11.7027","","0.06%"
"01/07/2025","11.7113","11.7044","11.7174","11.6883","","0.07%"
"01/06/2025","11.7035","11.7226","11.7274","11.6967","","-0.09%"
"01/03/2025","11.7139","11.7592","11.7598","11.7121","","-0.30%"
"01/02/2025","11.7487","11.7357","11.7542","11.7318","","0.15%"
"01/01/2025","11.7311","11.7233","11.7417","11.7233","","0.09%"
"12/31/2024","11.7207","11.7186","11.7389","11.7158","","0.09%"
"12/30/2024","11.7097","11.7014","11.7279","11.6996","","0.09%"
"12/27/2024","11.6987","11.6813","11.7577","11.6781","","0.15%"
"12/26/2024","11.6814","11.6742","11.6887","11.6722","","0.07%"
"12/25/2024","11.6729","11.6762","11.6770","11.6670","","-0.01%"
"12/24/2024","11.6743","11.6600","11.6765","11.6566","","0.13%"
"12/23/2024","11.6592","11.6439","11.6652","11.6390","","0.15%"
"12/20/2024","11.6414","11.6641","11.6678","11.6375","","-0.16%"
"12/19/2024","11.6599","11.6352","11.6688","11.6310","","0.12%"
"12/18/2024","11.6464","11.6556","11.6645","11.6453","","-0.07%"
"12/17/2024","11.6547","11.6532","11.6653","11.6494","","0.01%"
"12/16/2024","11.6538","11.6608","11.6665","11.6452","","0.03%"
"12/13/2024","11.6508","11.6682","11.6777","11.6432","","-0.13%"
"12/12/2024","11.6654","11.6841","11.6927","11.6685","","-0.08%"
"12/11/2024","11.6749","11.7085","11.7251","11.6638","","-0.27%"
"12/10/2024","11.7063","11.6860","11.7222","11.6801","","0.20%"
"12/09/2024","11.6828","11.6490","11.6890","11.6353","","0.35%"
"12/06/2024","11.6419","11.6643","11.6728","11.6440","","-0.18%"
"12/05/2024","11.6625","11.6603","11.6698","11.6461","","0.07%"
"12/04/2024","11.6546","11.6231","11.6655","11.6196","","0.30%"
"12/03/2024","11.6203","11.6508","11.6597","11.6135","","-0.27%"
"12/02/2024","11.6515","11.6766","11.6787","11.6416","","-0.19%"
"11/29/2024","11.6739","11.6607","11.6947","11.6583","","0.16%"
"11/28/2024","11.6556","11.6596","11.6632","11.6472","","0.08%"
"11/27/2024","11.6468","11.6268","11.6533","11.6222","","0.17%"
"11/26/2024","11.6268","11.6399","11.6505","11.6088","","-0.10%"
"11/25/2024","11.6380","11.6493","11.6598","11.6248","","-0.12%"
"11/22/2024","11.6514","11.6753","11.6775","11.6460","","-0.19%"
"11/21/2024","11.6735","11.6432","11.6780","11.6421","","0.27%"
"11/20/2024","11.6420","11.6602","11.6618","11.6389","","-0.12%"
"11/19/2024","11.6561","11.6621","11.6747","11.6507","","-0.03%"
"11/18/2024","11.6601","11.6758","11.6799","11.6461","","-0.09%"
"11/15/2024","11.6708","11.6845","11.6869","11.6604","","-0.07%"
"11/14/2024","11.6791","11.6838","11.6862","11.6492","","-0.02%"
"11/13/2024","11.6813","11.6663","11.7106","11.6657","","0.14%"
"11/12/2024","11.6650","11.6952","11.7001","11.6544","","-0.24%"
"11/11/2024","11.6933","11.7531","11.7600","11.6984","","-0.53%"
"11/08/2024","11.7552","11.8059","11.8094","11.7497","","-0.40%"
"11/07/2024","11.8026","11.7452","11.8061","11.7274","","0.49%"
"11/06/2024","11.7450","11.8386","11.8504","11.7429","","-0.78%"
"11/05/2024","11.8372","11.8530","11.8572","11.8292","","-0.11%"
"11/04/2024","11.8500","11.8018","11.8646","11.8010","","0.39%"
"11/01/2024","11.8034","11.8118","11.8231","11.7940","","-0.05%"
"10/31/2024","11.8088","11.8184","11.8259","11.7998","","-0.06%"
"10/30/2024","11.8156","11.7890","11.8179","11.7791","","0.25%"
"10/29/2024","11.7862","11.8012","11.8017","11.7690","","-0.08%"
"10/28/2024","11.7962","11.8090","11.8104","11.7832","","-0.11%"
"10/25/2024","11.8091","11.8105","11.8148","11.7942","","0.04%"
"10/24/2024","11.8043","11.8011","11.8255","11.7969","","0.08%"
"10/23/2024","11.7949","11.8075","11.8085","11.7852","","-0.06%"
"10/22/2024","11.8018","11.8092","11.8133","11.7989","","-0.05%"
"10/21/2024","11.8076","11.8385","11.8406","11.8081","","-0.23%"
"10/18/2024","11.8351","11.7977","11.8405","11.7954","","0.33%"
"10/17/2024","11.7960","11.8047","11.8076","11.7882","","-0.06%"
"10/16/2024","11.8025","11.8059","11.8190","11.7987","","-0.01%"
"10/15/2024","11.8039","11.8610","11.8621","11.8029","","-0.45%"
"10/14/2024","11.8574","11.8965","11.9012","11.8541","","-0.36%"
"10/11/2024","11.9005","11.8600","11.9061","11.8567","","0.38%"
"10/10/2024","11.8551","11.8543","11.8871","11.8532","","0.01%"
"10/09/2024","11.8543","11.8892","11.8997","11.8535","","-0.29%"
"10/08/2024","11.8892","11.9641","11.9674","11.8602","","-0.63%"
"10/07/2024","11.9640","11.9693","11.9708","11.9605","","-0.05%"
"10/04/2024","11.9701","11.9650","11.9755","11.9595","","0.04%"
"10/03/2024","11.9654","11.9579","11.9735","11.9535","","0.08%"
"10/02/2024","11.9554","11.9552","11.9701","11.9468","","0.02%"
"10/01/2024","11.9526","11.9471","11.9614","11.9379","","0.17%"
"09/30/2024","11.9319","11.9376","11.9546","11.9249","","-0.06%"
"09/27/2024","11.9396","11.9272","11.9418","11.9149","","0.14%"
"09/26/2024","11.9234","11.8938","11.9379","11.8886","","0.31%"
"09/25/2024","11.8868","11.8895","11.9145","11.8830","","-0.02%"
"09/24/2024","11.8887","11.8515","11.9009","11.8266","","0.37%"
"09/23/2024","11.8444","11.8392","11.8562","11.8298","","0.05%"
"09/20/2024","11.8385","11.8310","11.8707","11.8278","","0.07%"
"09/19/2024","11.8305","11.8174","11.8538","11.7801","","0.17%"
"09/18/2024","11.8108","11.8083","11.8274","11.7956","","0.05%"
"09/17/2024","11.8047","11.8284","11.8294","11.7985","","-0.11%"
"09/16/2024","11.8178","11.8240","11.8301","11.8180","","-0.05%"
"09/13/2024","11.8234","11.7914","11.8340","11.7889","","0.28%"
"09/12/2024","11.7898","11.8006","11.8010","11.7851","","-0.02%"
"09/11/2024","11.7923","11.7937","11.8128","11.7906","","0.03%"
"09/10/2024","11.7889","11.8088","11.8095","11.7844","","-0.07%"
"09/09/2024","11.7973","11.8419","11.8473","11.7947","","-0.41%"
"09/06/2024","11.8456","11.8408","11.8547","11.8293","","0.09%"
"09/05/2024","11.8353","11.8073","11.8489","11.8065","","0.27%"
"09/04/2024","11.8037","11.7947","11.8155","11.7882","","0.13%"
"09/03/2024","11.7878","11.7905","11.8031","11.7819","","0.03%"
"09/02/2024","11.7842","11.8287","11.8295","11.7854","","-0.36%"
"08/30/2024","11.8264","11.8187","11.8383","11.8112","","0.08%"
"08/29/2024","11.8174","11.7806","11.8309","11.7693","","0.38%"
"08/28/2024","11.7726","11.7847","11.7893","11.7659","","-0.03%"
"08/27/2024","11.7767","11.7762","11.7880","11.7678","","0.05%"
"08/26/2024","11.7708","11.7806","11.7926","11.7643","","0.08%"
"08/23/2024","11.7618","11.7465","11.7713","11.7401","","0.14%"
"08/22/2024","11.7459","11.7594","11.7750","11.7479","","-0.07%"
"08/21/2024","11.7547","11.7494","11.7715","11.7414","","0.12%"
"08/20/2024","11.7404","11.7381","11.7578","11.7184","","-0.02%"
"08/19/2024","11.7427","11.7049","11.7669","11.7022","","0.31%"
"08/16/2024","11.7061","11.7001","11.7216","11.6933","","0.08%"
"08/15/2024","11.6973","11.7262","11.7380","11.6973","","-0.54%"
"08/14/2024","11.7604","11.7280","11.7654","11.7255","","0.30%"
"08/13/2024","11.7258","11.7002","11.7371","11.6876","","0.25%"
"08/12/2024","11.6966","11.7080","11.7113","11.6875","","-0.12%"
"08/09/2024","11.7101","11.7075","11.7203","11.6955","","0.07%"
"08/08/2024","11.7017","11.6961","11.7338","11.6922","","0.13%"
"08/07/2024","11.6867","11.7305","11.7305","11.6769","","-0.34%"
"08/06/2024","11.7260","11.7802","11.7802","11.7248","","-0.48%"
"08/05/2024","11.7827","11.7024","11.8274","11.7010","","0.69%"
"08/02/2024","11.7021","11.5611","11.7076","11.5574","","1.27%"
"08/01/2024","11.5548","11.5945","11.6067","11.5519","","-0.32%"
"07/31/2024","11.5924","11.5515","11.5988","11.5461","","0.40%"
"07/30/2024","11.5457","11.5351","11.5534","11.5260","","0.09%"
"07/29/2024","11.5348","11.5465","11.5489","11.5305","","-0.06%"
"07/26/2024","11.5422","11.5826","11.5826","11.5383","","-0.29%"
"07/25/2024","11.5762","11.5338","11.6094","11.5289","","0.44%"
"07/24/2024","11.5252","11.5041","11.5288","11.4998","","0.20%"
"07/23/2024","11.5020","11.5022","11.5103","11.4931","","0.01%"
"07/22/2024","11.5004","11.5192","11.5192","11.4995","","-0.14%"
"07/19/2024","11.5167","11.5238","11.5271","11.5029","","0.05%"
"07/18/2024","11.5110","11.5097","11.5312","11.5080","","0.02%"
"07/17/2024","11.5092","11.4922","11.5175","11.4902","","0.16%"
"07/16/2024","11.4911","11.5140","11.5159","11.4920","","-0.14%"
"07/15/2024","11.5076","11.5176","11.5194","11.4966","","-0.09%"
"07/12/2024","11.5178","11.5057","11.5242","11.4947","","0.11%"
"07/11/2024","11.5052","11.4784","11.5191","11.4731","","0.24%"
"07/10/2024","11.4771","11.4804","11.4826","11.4714","","0.00%"
"07/09/2024","11.4766","11.4848","11.4861","11.4772","","-0.09%"
"07/08/2024","11.4871","11.4874","11.4901","11.4775","","0.00%"
"07/05/2024","11.4876","11.4888","11.4950","11.4820","","0.04%"
"07/04/2024","11.4828","11.4845","11.4943","11.4803","","-0.04%"
"07/03/2024","11.4874","11.4831","11.4895","11.4767","","0.04%"
"07/02/2024","11.4833","11.4799","11.4930","11.4727","","0.03%"
"07/01/2024","11.4796","11.4734","11.4857","11.4691","","0.08%"
"06/28/2024","11.4699","11.4816","11.4903","11.4679","","-0.08%"
"06/27/2024","11.4788","11.5017","11.5041","11.4767","","-0.18%"
"06/26/2024","11.4990","11.4901","11.5092","11.4809","","0.14%"
"06/25/2024","11.4833","11.4942","11.5041","11.4824","","-0.10%"
"06/24/2024","11.4948","11.5085","11.5123","11.4895","","-0.11%"
"06/21/2024","11.5078","11.5218","11.5218","11.4972","","-0.08%"
"06/20/2024","11.5171","11.4955","11.5260","11.4907","","0.14%"
"06/19/2024","11.5006","11.4956","11.5047","11.4859","","0.12%"
"06/18/2024","11.4865","11.5072","11.5159","11.4833","","-0.18%"
