Date,Price,Open,High,Low,Vol.,Change %
09/12/2025,0.011327978975271023,0.011325284830913497,0.011308251631215299,0.011333756460241182,,0.01%
09/11/2025,0.01132926235172828,0.011350093638272515,0.011299562706923243,0.011352799600381453,,0.24%
09/10/2025,0.01135666749948895,0.011335298118340513,0.01132926235172828,0.011360925233751037,,-0.22%
09/09/2025,0.011331701568307496,0.011363378105043068,0.011330032517193325,0.011370225926389158,,0.30%
09/08/2025,0.01136609040588309,0.011343913423252753,0.011338382693092657,0.011373717613339097,,-0.23%
09/05/2025,0.011339539841473234,0.011347517730496455,0.011316441658085031,0.011354733220542984,,-0.01%
09/04/2025,0.011338768382978242,0.011353444067257804,0.011335298118340513,0.011363765497335197,,0.14%
09/03/2025,0.011354217524099328,0.01135782838321313,0.01133851125347242,0.011366865586814436,,0.09%
09/02/2025,0.011363894633968953,0.011365573677331363,0.011337097249620207,0.01138627953316254,,0.00%
09/01/2025,0.011363507232872353,0.011341083073433513,0.011319515977496801,0.011372553479432737,,-0.20%
08/29/2025,0.0113412116950575,0.01141669806258634,0.011323361226546487,0.0114187838995147,,0.67%
08/28/2025,0.01141669806258634,0.011407841750419237,0.011403028644407955,0.011425959780621572,,-0.08%
08/27/2025,0.011407581478650711,0.011405890001596823,0.011378764948852453,0.011414612987546657,,0.03%
08/26/2025,0.011410965938266673,0.011412528673978293,0.011388873071009623,0.011417871252083763,,0.03%
08/25/2025,0.011414482695644233,0.011453441759248654,0.011412528673978293,0.011458166235075739,,0.32%
08/22/2025,0.011450687613791208,0.011459216647949945,0.011421914084362257,0.011470652335998349,,0.04%
08/21/2025,0.011455541045203566,0.011491214966158372,0.011449114411000308,0.011504037917308975,,0.32%
08/20/2025,0.01149187524420235,0.011484616356390616,0.011471705039520023,0.011496895838123706,,-0.06%
08/19/2025,0.011485012059262664,0.011455147370470922,0.011444004486049758,0.011504699669815118,,-0.28%
08/18/2025,0.011453310579422981,0.011422696898737792,0.011420870498749415,0.011455278592375365,,-0.23%
08/15/2025,0.011426873721618502,0.0114035487843817,0.01140328870846352,0.011440338634023568,,-0.20%
08/14/2025,0.011403678826789523,0.011432360439459935,0.011402508551881414,0.011443611603822165,,0.28%
08/13/2025,0.011435105774728416,0.011416176722415664,0.011398999167873061,0.011444266422522317,,-0.18%
08/12/2025,0.011414743282423579,0.011408232180341333,0.011394583015234558,0.0114187838995147,,-0.06%
08/11/2025,0.011407711613050422,0.011423218834603215,0.011394323348107973,0.011432229742088898,,0.20%
08/08/2025,0.011430008343906091,0.0114370675358838,0.011394842694196607,0.0114370675358838,,0.05%
08/07/2025,0.0114356288452302,0.01140055862737274,0.01138978108840748,0.01144885225256168,,-0.32%
08/06/2025,0.01139925904816187,0.011391467790624823,0.011382909699377355,0.011411747252621849,,-0.12%
08/05/2025,0.011385631333257429,0.011366607181422416,0.011366607181422416,0.011397829853195951,,0.17%
08/04/2025,0.011405109489051095,0.011456853489757573,0.011398999167873061,0.011473811026332397,,0.50%
08/01/2025,0.011461974898274972,0.011429877700308608,0.011406020097407411,0.011471836641046231,,-0.32%
07/31/2025,0.01142543759425986,0.01140055862737274,0.011390040548544351,0.011428440817819224,,-0.19%
07/30/2025,0.011403678826789523,0.011486595143467572,0.011383557589417845,0.011487650775416428,,0.67%
07/29/2025,0.011480001836800294,0.011524720525527256,0.011480001836800294,0.011529371072807978,,0.47%
07/28/2025,0.011534424489890076,0.011563233542627862,0.011530700490054772,0.0115738061618944,,0.22%
07/25/2025,0.011560292706611332,0.01156978896704924,0.011541879710529656,0.01157340431687981,,0.14%
07/24/2025,0.01157675387821255,0.011573940116433838,0.011568049048527967,0.011595412854674692,,0.00%
07/23/2025,0.01157675387821255,0.011583727180057455,0.011564570780955465,0.011589634231143665,,0.07%
07/22/2025,0.01158453233242974,0.011601601020940891,0.011568584352332805,0.011603620329542817,,0.15%
07/21/2025,0.011601601020940891,0.011609817261476304,0.011579166763159723,0.011610086843449588,,0.05%
07/18/2025,0.011607661056297156,0.01162655505173817,0.011595009507907797,0.011631694039919975,,0.13%
07/17/2025,0.011623176614168652,0.011638462791834454,0.01160954769202192,0.011655555037530886,,0.17%
07/16/2025,0.011643476742155207,0.01163345315790086,0.011616965416293956,0.011664120000466564,,-0.12%
07/15/2025,0.01162912397809073,0.011626690230092199,0.011623581923005393,0.01166289566373539,,-0.03%
07/14/2025,0.01162560889126568,0.011651752423564504,0.011619530106202506,0.011653653420347278,,0.22%
07/11/2025,0.011651616661811826,0.01166384790342334,0.011638598247227103,0.011669973159061734,,0.09%
07/10/2025,0.011661943579516963,0.011666569445254623,0.011659632022013384,0.011691393964902435,,0.08%
07/09/2025,0.011671335200746964,0.011660447761194029,0.01163710841130196,0.011677195604703575,,-0.09%
07/08/2025,0.011660447761194029,0.011658000886008067,0.011650259218267607,0.011677877428998505,,0.00%
07/07/2025,0.011660447761194029,0.011685655857434998,0.011622095928779795,0.011685655857434998,,0.31%
