"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2024","4.0440","4.0475","4.0606","4.0409","","-0.07%"
"09/10/2024","4.0469","4.0531","4.0587","4.0457","","-0.14%"
"09/09/2024","4.0525","4.0703","4.0741","4.0524","","-0.44%"
"09/06/2024","4.0705","4.0809","4.0974","4.0641","","-0.24%"
"09/05/2024","4.0804","4.0701","4.0841","4.0675","","0.25%"
"09/04/2024","4.0701","4.0561","4.0753","4.0540","","0.35%"
"09/03/2024","4.0558","4.0667","4.0673","4.0497","","-0.25%"
"09/02/2024","4.0660","4.0575","4.0688","4.0556","","0.22%"
"08/30/2024","4.0571","4.0686","4.0753","4.0564","","-0.27%"
"08/29/2024","4.0681","4.0839","4.0917","4.0603","","-0.38%"
"08/28/2024","4.0837","4.1080","4.1087","4.0786","","-0.57%"
"08/27/2024","4.1071","4.0993","4.1104","4.0954","","0.20%"
"08/26/2024","4.0988","4.1105","4.1145","4.0954","","-0.26%"
"08/23/2024","4.1094","4.0814","4.1139","4.0788","","0.70%"
"08/22/2024","4.0809","4.0953","4.1010","4.0758","","-0.33%"
"08/21/2024","4.0944","4.0882","4.1039","4.0767","","0.17%"
"08/20/2024","4.0874","4.0718","4.0883","4.0665","","0.41%"
"08/19/2024","4.0709","4.0491","4.0720","4.0485","","0.51%"
"08/16/2024","4.0501","4.0301","4.0514","4.0295","","0.52%"
"08/15/2024","4.0290","4.0447","4.0465","4.0213","","-0.38%"
"08/14/2024","4.0443","4.0378","4.0578","4.0342","","0.19%"
"08/13/2024","4.0366","4.0152","4.0402","4.0085","","0.55%"
"08/12/2024","4.0144","4.0090","4.0181","4.0074","","0.13%"
"08/09/2024","4.0092","4.0104","4.0150","4.0069","","-0.02%"
"08/08/2024","4.0100","4.0117","4.0203","3.9969","","-0.02%"
"08/07/2024","4.0110","4.0151","4.0170","4.0055","","-0.08%"
"08/06/2024","4.0143","4.0231","4.0272","4.0047","","-0.20%"
"08/05/2024","4.0225","4.0118","4.0434","4.0005","","0.39%"
"08/02/2024","4.0070","3.9637","4.0133","3.9602","","1.11%"
"08/01/2024","3.9632","3.9766","3.9801","3.9582","","-0.31%"
"07/31/2024","3.9757","3.9725","3.9852","3.9674","","0.09%"
"07/30/2024","3.9720","3.9746","3.9804","3.9657","","-0.04%"
"07/29/2024","3.9737","3.9884","3.9927","3.9675","","-0.34%"
"07/26/2024","3.9872","3.9838","3.9922","3.9820","","0.11%"
"07/25/2024","3.9829","3.9817","3.9927","3.9769","","0.06%"
"07/24/2024","3.9807","3.9864","3.9918","3.9760","","-0.12%"
"07/23/2024","3.9854","4.0006","4.0027","3.9827","","-0.36%"
"07/22/2024","3.9997","3.9966","4.0048","3.9931","","0.12%"
"07/19/2024","3.9950","4.0021","4.0047","3.9943","","-0.16%"
"07/18/2024","4.0016","4.0175","4.0191","4.0008","","-0.38%"
"07/17/2024","4.0169","4.0033","4.0216","4.0015","","0.36%"
"07/16/2024","4.0024","4.0017","4.0061","3.9927","","0.03%"
"07/15/2024","4.0013","4.0064","4.0122","3.9971","","-0.11%"
"07/12/2024","4.0057","3.9916","4.0083","3.9890","","0.35%"
"07/11/2024","3.9917","3.9781","4.0040","3.9763","","0.36%"
"07/10/2024","3.9772","3.9718","3.9787","3.9704","","0.15%"
"07/09/2024","3.9711","3.9757","3.9796","3.9685","","-0.09%"
"07/08/2024","3.9748","3.9699","3.9839","3.9674","","-0.13%"
"07/05/2024","3.9800","3.9713","3.9829","3.9699","","0.23%"
"07/04/2024","3.9708","3.9622","3.9725","3.9604","","0.24%"
"07/03/2024","3.9612","3.9469","3.9734","3.9430","","0.38%"
"07/02/2024","3.9462","3.9448","3.9481","3.9332","","0.07%"
"07/01/2024","3.9436","3.9409","3.9587","3.9370","","0.22%"
"06/28/2024","3.9348","3.9313","3.9397","3.9239","","0.10%"
"06/27/2024","3.9307","3.9230","3.9402","3.9215","","0.22%"
"06/26/2024","3.9220","3.9350","3.9369","3.9176","","-0.31%"
"06/25/2024","3.9342","3.9426","3.9466","3.9266","","-0.18%"
"06/24/2024","3.9414","3.9256","3.9474","3.9238","","0.37%"
"06/21/2024","3.9267","3.9309","3.9381","3.9190","","-0.09%"
"06/20/2024","3.9301","3.9462","3.9486","3.9304","","-0.39%"
"06/19/2024","3.9455","3.9448","3.9501","3.9390","","0.05%"
"06/18/2024","3.9436","3.9428","3.9530","3.9334","","0.04%"
"06/17/2024","3.9422","3.9307","3.9443","3.9251","","0.31%"
"06/14/2024","3.9300","3.9437","3.9471","3.9179","","-0.33%"
"06/13/2024","3.9429","3.9699","3.9734","3.9420","","-0.67%"
"06/12/2024","3.9693","3.9448","3.9866","3.9426","","0.65%"
"06/11/2024","3.9438","3.9540","3.9576","3.9370","","-0.23%"
"06/10/2024","3.9530","3.9657","3.9659","3.9418","","-0.35%"
"06/07/2024","3.9667","3.9999","4.0048","3.9662","","-0.80%"
"06/06/2024","3.9985","3.9922","4.0046","3.9895","","0.18%"
"06/05/2024","3.9913","3.9963","4.0007","3.9864","","-0.09%"
"06/04/2024","3.9948","4.0047","4.0097","3.9884","","-0.22%"
"06/03/2024","4.0037","3.9855","4.0055","3.9765","","0.55%"
"05/31/2024","3.9818","3.9787","3.9976","3.9707","","0.12%"
"05/30/2024","3.9772","3.9674","3.9834","3.9622","","0.28%"
"05/29/2024","3.9662","3.9878","3.9896","3.9666","","-0.52%"
"05/28/2024","3.9869","3.9886","4.0001","3.9862","","-0.02%"
"05/27/2024","3.9877","3.9864","3.9917","3.9816","","0.12%"
"05/24/2024","3.9829","3.9723","3.9882","3.9686","","0.29%"
"05/23/2024","3.9712","3.9753","3.9897","3.9686","","-0.07%"
