Date,Price,Open,High,Low,Vol.,Change %
11/21/2025,0.008517016999965932,0.008622399268820542,0.008509262332048434,0.008632894782278393,,1.24%
11/20/2025,0.008622399268820542,0.008653064049980098,0.008594314001856371,0.008663784514351559,,0.36%
11/19/2025,0.008653064049980098,0.008590253498380737,0.008582954252853832,0.008665436174729856,,-0.73%
11/18/2025,0.008590253498380737,0.00857529970672475,0.008561937052638788,0.008598600147895923,,-0.17%
11/17/2025,0.008575961579692122,0.008577947811765513,0.00855431993156544,0.008590474881451447,,-0.19%
11/14/2025,0.008559738414394056,0.00853511774194925,0.008527330092947899,0.008596826051821667,,-0.29%
11/13/2025,0.00853511774194925,0.00859933957072097,0.008522097799594348,0.00860733344809778,,0.70%
11/12/2025,0.008595126563238643,0.008595643727758772,0.008576182226719953,0.008626564643162154,,0.01%
11/11/2025,0.008595643727758772,0.008556442573435668,0.008552490912978406,0.008608148473344868,,-0.45%
11/10/2025,0.008557028315206695,0.00857184491818174,0.008546716351577723,0.008586491731208462,,0.15%
11/07/2025,0.00856956775100264,0.008584501540918027,0.008557467674165861,0.00861474844934528,,0.17%
11/06/2025,0.008584501540918027,0.00865463672162361,0.008580671180099708,0.008656659568205822,,0.80%
11/05/2025,0.008652989175110542,0.008654486918743022,0.008638935683123839,0.008670921198668146,,0.02%
11/04/2025,0.008654486918743022,0.008575373243120406,0.008572065353426254,0.008663109016563864,,-0.88%
11/03/2025,0.008577947811765513,0.00857324119956791,0.00856318344907903,0.008596382642184168,,-0.17%
10/31/2025,0.008563476771569257,0.008577579921600919,0.008562156978586045,0.008603482689792828,,0.16%
10/30/2025,0.008577579921600919,0.008572726727190118,0.008536283472901567,0.008594387864724334,,-0.05%
10/29/2025,0.008573020703845,0.008539709649871904,0.00853293285435137,0.008605851979345954,,-0.39%
10/28/2025,0.008539709649871904,0.008498992869344982,0.008468547813420954,0.008550443340487204,,-0.48%
10/27/2025,0.008498992869344982,0.008551686392556612,0.008486082824168364,0.00855622294094495,,0.62%
10/24/2025,0.008551686392556612,0.008548250600514604,0.008522388314101145,0.008568760014738268,,-0.04%
10/23/2025,0.008548250600514604,0.008533733849908689,0.00851042101052739,0.00855768737056498,,-0.18%
10/22/2025,0.008533151292772422,0.00849668204566117,0.008489324674222165,0.008563990134283364,,-0.43%
10/21/2025,0.00849668204566117,0.008488892284445803,0.008476012883539583,0.008506077592439798,,-0.09%
10/20/2025,0.008489180539402532,0.008463602278401733,0.008454657670910904,0.008494661105495196,,-0.30%
10/17/2025,0.008463960456376748,0.008457589417864122,0.008440528039434148,0.008485650764557134,,-0.05%
10/16/2025,0.008460093737838615,0.008496754239880366,0.00844637397165397,0.008504124500382685,,0.44%
10/15/2025,0.008497043029025899,0.008453228287883143,0.008435188231225379,0.008518758305789348,,-0.47%
10/14/2025,0.00845673113514702,0.008459306506052634,0.008434049946443783,0.008500221005746149,,0.03%
10/13/2025,0.008459306506052634,0.00843348091924942,0.008423677272076352,0.008474935378617737,,-0.31%
10/10/2025,0.00843348091924942,0.008457660949287864,0.008431703204047217,0.0085028952358278,,0.29%
10/09/2025,0.008457660949287864,0.008404915194405688,0.008392852646686082,0.008473929954494997,,-0.63%
10/08/2025,0.008404279459100574,0.00839397983766043,0.008382510729613733,0.008423677272076352,,-0.12%
10/07/2025,0.00839397983766043,0.008358059258640143,0.008355196096452383,0.008413046953215046,,-0.42%
10/06/2025,0.008358338696600662,0.008390317573520158,0.008354079296920686,0.008396587626788472,,0.03%
10/03/2025,0.00836050497450046,0.008391725758402215,0.008352334895219958,0.008395530219711025,,0.31%
10/02/2025,0.00838679917809368,0.008366590530692837,0.008338475393159114,0.00840745909771149,,-0.24%
10/01/2025,0.008366590530692837,0.0083678507175432,0.0083358340835584,0.008384900471231407,,0.06%
09/30/2025,0.00837163355685595,0.008396094137007464,0.008357430591538938,0.00840110222461187,,0.29%
09/29/2025,0.008396094137007464,0.00841651657212113,0.008375840725012773,0.008419634587858887,,0.20%
09/26/2025,0.008412763845306098,0.008441668073611346,0.008406822977528563,0.008452085129401423,,0.35%
09/25/2025,0.00844195313027622,0.008376402000284798,0.008365680631776201,0.00845437175563484,,-0.77%
09/24/2025,0.008376682666130559,0.008324869715788948,0.008319052293562718,0.008391162427731113,,-0.62%
09/23/2025,0.008324869715788948,0.008380543729677182,0.008323068215867098,0.008387221229734378,,0.67%
09/22/2025,0.008380543729677182,0.008419776370739594,0.008374227477515199,0.00843540169382866,,0.55%
09/19/2025,0.008426658577074432,0.008363791473950971,0.008354847064524483,0.008430921246764634,,-0.75%
09/18/2025,0.008363791473950971,0.00836358162019303,0.008306958739335941,0.00837977123224536,,0.00%
09/17/2025,0.00836393138230694,0.008337919188887221,0.008304337355400726,0.008368831125356722,,-0.31%
09/16/2025,0.008337919188887221,0.008342162121578671,0.008310479514667997,0.008350521490067054,,0.08%
09/15/2025,0.008344598541364176,0.008355754608198667,0.0083248004129101,0.008363861427543869,,0.13%
09/12/2025,0.008355196096452383,0.0083462700519138,0.008340144451301896,0.008372474652332991,,-0.11%
09/11/2025,0.0083462700519138,0.008393416204329323,0.00833479192191967,0.00839835056394924,,0.56%
09/10/2025,0.008393416204329323,0.008376752835530835,0.008367360599772408,0.008398562166157154,,-0.20%
09/09/2025,0.008376472164982995,0.008391092016715054,0.008346200392271418,0.008392641332080033,,0.17%
